Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G19750,19.28503089,-0.587672981,0.487171565,-1.206295736,0.227703481,0.426470813,,protein_coding,protein_coding;Transducin/WD40 repeat-like superfamily protein 
AT1G19770,129.1708682,0.051613128,0.161140839,0.320298248,0.748742251,0.865425061,PUP14,protein_coding,PUP14;protein_coding;PUP14 
AT1G19790,427.0778945,0.071989,0.099744032,0.721737417,0.470455933,0.6685902,SRS7,protein_coding,SRS7;protein_coding;Protein SHI RELATED SEQUENCE 7 
AT1G19800,406.3104501,-0.082042367,0.113144733,-0.725109903,0.468384609,0.666927524,TGD1,protein_coding,TGD1;protein_coding;Protein TRIGALACTOSYLDIACYLGLYCEROL 1; chloroplastic 
AT1G19835,67.56810488,-0.790775086,0.192943254,-4.09848527,4.16E-05,0.000526277,FPP4,protein_coding,FPP4;protein_coding;Filament-like plant protein 4 
AT1G19840,16.8699889,0.57438323,0.74742778,0.768479906,0.442202124,0.64559067,,protein_coding,protein_coding;F6F9.11 protein 
AT1G19850,3.109592054,-0.871242356,1.15549977,-0.753996131,0.450851545,0.652382773,ARF5,protein_coding,ARF5;protein_coding;Auxin response factor 
AT1G19860,5.957998006,-0.375460253,0.817199331,-0.459447577,0.645912789,0.799092976,,protein_coding,protein_coding;Zinc finger C-x8-C-x5-C-x3-H type family protein 
AT1G19870,1469.663186,-0.067454663,0.120366131,-0.560412327,0.575198225,0.752811027,IQD32,protein_coding,IQD32;protein_coding;Protein IQ-DOMAIN 32 
AT1G19890,177.1498837,-0.370994383,0.201576029,-1.840468752,0.065699448,0.184359585,MGH3,protein_coding,MGH3;protein_coding;MGH3 
AT1G19900,2824.977847,-0.03095568,0.052487585,-0.589771456,0.555343881,0.737651313,,protein_coding,protein_coding;At1g19900/F6F9_4 
AT1G19910,0.652444181,-0.062725368,2.673899066,-0.02345839,0.981284629,NA,VHA-C2,protein_coding,VHA-C2;protein_coding;V-type proton ATPase proteolipid subunit 
AT1G19920,73.78221591,-0.214758468,0.201668077,-1.064910579,0.286916397,0.491943109,APS2,protein_coding,APS2;protein_coding;ATP sulfurylase 2 
AT1G19930,545.2172116,0.074590672,0.115943769,0.643334895,0.520006818,0.709658244,,protein_coding,protein_coding;Putative F-box/kelch-repeat protein At1g19930 
AT1G19950,9.812881137,-1.234442247,0.585302953,-2.109065467,0.034938931,0.117439803,HVA22H,protein_coding,HVA22H;protein_coding;HVA22-like protein h 
AT1G19968,18.83114725,-1.635173677,0.676009277,-2.418862778,0.015569112,0.063749785,,ncRNA,ncRNA;other RNA 
AT1G19970,16.42692293,-0.422939706,0.460959659,-0.917519999,0.358870218,0.566414206,,protein_coding,protein_coding;ER lumen protein retaining receptor family protein 
AT1G19980,3234.210313,0.790673035,0.278300811,2.841073415,0.004496196,0.024648571,,protein_coding,protein_coding;Cytomatrix protein-like protein 
AT1G19990,818.1667736,0.045390257,0.086193498,0.526608832,0.598465258,0.767273104,,protein_coding,protein_coding;unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: cultured cell; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G11600.1);  /.../256 Blast hits to 7192 proteins in 541 species: Archae - 6; Bacteria - 629; Metazoa - 4714; Fungi - 936; Plants - 545; Viruses - 34; Other Eukaryotes - 4392 (source: NCBI BLink). 
AT1G20015,504.5304582,-0.077933391,0.080359743,-0.969806377,0.332143014,0.539759754,,snoRNA,snoRNA;snoRNA 
AT1G20050,1827.306444,0.413200192,0.148386696,2.784617501,0.00535909,0.028255516,HYD1,protein_coding,HYD1;protein_coding;Probable 3-beta-hydroxysteroid-Delta(8);Delta(7)-isomerase 
AT1G20060,54.82354396,0.384456465,0.255085745,1.507165619,0.131768211,0.296725911,,protein_coding,protein_coding;ATP binding microtubule motor family protein 
AT1G20065,1196.796778,-0.062404512,0.102873311,-0.606615176,0.544106326,0.729363375,,protein_coding,protein_coding;DNA-directed RNA polymerase I subunit RPA12-like protein 
AT1G20070,6.231818296,-0.349285059,0.667649848,-0.523156053,0.600865661,0.768682789,,protein_coding,protein_coding;T20H2.15 protein 
AT1G20080,3330.844561,-0.026080105,0.075071272,-0.3474046,0.728287378,0.853346439,SYT2,protein_coding,SYT2;protein_coding;Synaptotagmin-2 
AT1G20090,70.37020376,-0.299629886,0.290268817,-1.032249655,0.301955179,0.507765084,ARAC4,protein_coding,ARAC4;protein_coding;ROP2 
AT1G20100,169.9745617,-0.77216221,0.272726574,-2.831268687,0.004636376,0.025261077,,protein_coding,protein_coding;DNA ligase-like protein 
AT1G20110,3.105290724,-0.657001453,1.164204744,-0.564334973,0.572526184,0.750686025,FREE1,protein_coding,FREE1;protein_coding;Protein FREE1 
AT1G20130,515.8121479,-0.017318823,0.096656377,-0.17917931,0.857796909,0.931126343,APG,protein_coding,APG;protein_coding;Anther-specific proline-rich protein APG 
AT1G20132,8429.700529,-0.025930835,0.144715314,-0.179185148,0.857792325,0.931126343,,protein_coding,protein_coding;GDSL-like Lipase/Acylhydrolase superfamily protein 
AT1G20140,67.47479869,-0.528710819,0.216057327,-2.447085809,0.014401655,0.060156855,ASK4,protein_coding,ASK4;protein_coding;SK4 
AT1G20160,279.9529896,0.283629323,0.100354198,2.826282585,0.00470917,0.025557322,CRSP,protein_coding,CRSP;protein_coding;CO(2)-response secreted protease 
AT1G20180,293.6720096,0.13552924,0.11598456,1.168511048,0.242600686,0.444327106,,protein_coding,protein_coding;UPF0496 protein At1g20180 
AT1G20210,101.9554187,0.287016696,0.177907,1.613296247,0.106680162,0.256385832,,tRNA,tRNA;pre-tRNA 
AT1G20225,26.47388321,0.14204789,0.395665899,0.359009686,0.719587843,0.847545915,,protein_coding,protein_coding;Thioredoxin superfamily protein 
AT1G20230,149.5807646,-0.348976855,0.194363264,-1.795487731,0.072576026,0.197194055,PCMP-H21,protein_coding,PCMP-H21;protein_coding;Pentatricopeptide repeat-containing protein At1g20230 
AT1G20240,190.3507355,-2.699966032,0.702727159,-3.842125637,0.000121973,0.001294189,,protein_coding,protein_coding;SWI-SNF-related chromatin binding protein 
AT1G20260,3.577624672,2.799872471,1.539816098,1.818316145,0.069015827,0.190631491,VHA-B3,protein_coding,VHA-B3;protein_coding;VAB3 
AT1G20270,1.466096914,0.354237188,1.294638213,0.273618672,0.784377684,NA,P4H3,protein_coding,P4H3;protein_coding;Probable prolyl 4-hydroxylase 3 
AT1G20280,2309.178043,0.058764282,0.077734125,0.75596505,0.449670151,0.651522737,,protein_coding,protein_coding;homeobox-leucine zipper protein-related 
AT1G20290,4529.943439,0.579618627,0.255465838,2.268869414,0.023276268,0.086485324,,protein_coding,protein_coding;SWI-SNF-related chromatin binding protein 
AT1G20310,608.5640754,-0.112164324,0.093816164,-1.195575681,0.231862186,0.4314036,,protein_coding,protein_coding;Syringolide-induced protein 
AT1G20320,3.924767945,-0.858260017,0.743674469,-1.154080251,0.248467269,0.450779921,,protein_coding,protein_coding;F14O10.8 protein 
AT1G20330,406.8064433,0.162618989,0.090887043,1.789242823,0.073575718,0.19897176,SMT2,protein_coding,SMT2;protein_coding;24-methylenesterol C-methyltransferase 2 
AT1G20340,132.0428653,0.502678826,0.262662014,1.913785773,0.055647534,0.164540871,DRT112,protein_coding,DRT112;protein_coding;Plastocyanin major isoform; chloroplastic 
AT1G20370,1564.068886,-0.550577231,0.119853196,-4.59376343,4.35E-06,7.53E-05,,protein_coding,protein_coding;F14O10.3 protein 
AT1G20375,813.728542,0.058665328,0.071703552,0.818164877,0.413263048,0.619601477,MIR394A,miRNA,MIR394A;miRNA;MIR394A; miRNA 
AT1G20380,60.60263449,0.865101003,0.234825128,3.684022277,0.000229582,0.002186338,,protein_coding,protein_coding;Prolyl oligopeptidase family protein 
AT1G20440,9.853011394,0.723959223,0.744464455,0.972456399,0.330823546,0.53828546,COR47,protein_coding,COR47;protein_coding;RD17 
AT1G20450,2.75814991,0.486579493,0.911072975,0.534073018,0.593291017,0.764198349,ERD10,protein_coding,ERD10;protein_coding;Dehydrin ERD10 
AT1G20470,3.719556139,-3.049531045,1.203543116,-2.533794597,0.011283485,0.050081887,,protein_coding,protein_coding;F5M15.19 
AT1G20480,51.63762946,0.063027245,0.281883178,0.223593496,0.823073625,0.911860601,4CLL2,protein_coding,4CLL2;protein_coding;4-coumarate--CoA ligase-like 2 
AT1G20490,7.63797148,0.543358035,0.633955253,0.857092093,0.391393991,0.599280707,,protein_coding,protein_coding;AMP-dependent synthetase and ligase family protein 
AT1G20520,59.11015248,0.650158653,0.456733188,1.423497724,0.154591921,0.330044905,,protein_coding,protein_coding;DUF241 domain protein; putative (DUF241) 
AT1G20530,0.607801326,-1.007670335,2.918032497,-0.345325261,0.729849858,NA,,protein_coding,protein_coding;F5M15.15 
AT1G20550,230.6705166,0.038969727,0.139162802,0.280029766,0.779454668,0.885426982,OFUT6,protein_coding,OFUT6;protein_coding;O-fucosyltransferase 6 
AT1G20570,161.0920076,-0.108539335,0.139096999,-0.780313993,0.435206079,0.639231153,,protein_coding,protein_coding;Spc97 / Spc98 family of spindle pole body (SBP) component 
AT1G20590,4.135568331,-0.65600648,0.931021548,-0.704609342,0.481053383,0.67762038,CYCB2-5,protein_coding,CYCB2-5;protein_coding;Cyclin-B2-5 
AT1G20600,6832.556175,0.027709422,0.149221652,0.18569304,0.852685487,0.928252072,,protein_coding,protein_coding;B3 domain-containing protein At1g20600 
AT1G20610,1412.448762,-2.311748433,0.46857503,-4.933571544,8.07E-07,1.80E-05,CYCB2-3,protein_coding,CYCB2-3;protein_coding;Cyclin-B2-3 
AT1G20620,487.2523142,0.082040269,0.077769986,1.054909136,0.291466883,0.496565695,CAT3,protein_coding,CAT3;protein_coding;catalase 3 
AT1G20630,857.2284803,-0.255508566,0.153418257,-1.665437808,0.095825442,0.238586413,CAT1,protein_coding,CAT1;protein_coding;CAT1 
AT1G20640,0.742076625,-1.007659195,2.162395562,-0.465992075,0.641221173,NA,NLP4,protein_coding,NLP4;protein_coding;Protein NLP4 
AT1G20650,2761.676712,-0.200275028,0.267696754,-0.748141415,0.454374864,0.655174669,PBL21,protein_coding,PBL21;protein_coding;ASG5 
AT1G20670,1051.118732,-0.021901739,0.072663572,-0.301412911,0.763099651,0.874246345,,protein_coding,protein_coding;At1g20670 
AT1G20680,4.154815968,1.143910582,0.91358398,1.252113223,0.21052861,0.40522349,,protein_coding,protein_coding;Protein of unknown function (DUF833) 
AT1G20683,415.5679161,0.207022876,0.128956906,1.60536478,0.108413551,0.258870007,,protein_coding,protein_coding;
AT1G20687,175.0082151,-0.359570505,0.174744202,-2.057696343,0.039619292,0.128776507,,protein_coding,protein_coding;
AT1G20690,1151.690518,-0.151785101,0.156343366,-0.970844526,0.331625706,0.539182228,,protein_coding,protein_coding;SWI-SNF-related chromatin binding protein 
AT1G20691,1151.675951,-0.011533439,0.081100486,-0.142211714,0.88691278,0.94806052,,lncRNA,lncRNA;Potential natural antisense gene; locus overlaps with AT1G20690 
AT1G20693,290.4378727,0.299989297,0.117109849,2.561606044,0.010418943,0.047333048,HMGB2,protein_coding,HMGB2;protein_coding;High mobility group B protein 2 
AT1G20696,129.5987612,0.064363837,0.250881979,0.25655026,0.797525976,0.897065172,HMGB3,protein_coding,HMGB3;protein_coding;high mobility group B3 
AT1G20710,19.15884714,0.098090105,0.371903387,0.263751576,0.79197135,0.893772895,WOX10,protein_coding,WOX10;protein_coding;Putative WUSCHEL-related homeobox 10 
AT1G20730,1787.571122,-0.017825293,0.056043315,-0.318062797,0.750437303,0.866610218,,protein_coding,protein_coding;Protein of unknown function (DUF833) 
AT1G20740,781.5994853,-0.68097998,0.147670832,-4.611472494,4.00E-06,6.99E-05,,protein_coding,protein_coding;Protein of unknown function (DUF833) 
AT1G20750,48.70461122,0.728390184,0.29215069,2.493200287,0.012659741,0.054543139,,protein_coding,protein_coding;RAD3-like DNA-binding helicase protein 
AT1G20760,85.44211157,0.440053936,0.162636108,2.705757911,0.006814871,0.03401612,,protein_coding,protein_coding;Calcium-binding EF hand family protein 
AT1G20770,314.4253981,-0.187042056,0.099947599,-1.871401189,0.061289494,0.17583597,,protein_coding,protein_coding;At1g20770 
AT1G20780,1697.882062,-0.025983604,0.106778329,-0.243341545,0.807740823,0.902723218,PUB44,protein_coding,PUB44;protein_coding;RING-type E3 ubiquitin transferase 
AT1G20790,618.3411496,0.511765357,0.131419648,3.894131245,9.86E-05,0.001083478,,protein_coding,protein_coding;Putative F-box/kelch-repeat protein At1g20790 
AT1G20795,17.24449354,-0.223731059,2.104861363,-0.106292539,0.915350251,0.963649297,,protein_coding,protein_coding;Putative F-box protein At1g20795 
AT1G20803,117.7963497,-0.773066718,0.175191883,-4.412685703,1.02E-05,0.000156941,,protein_coding,protein_coding;F-box/associated interaction domain protein 
AT1G20810,3271.986905,0.013420487,0.137186508,0.097826584,0.922069997,0.966938524,FKBP18,protein_coding,FKBP18;protein_coding;Peptidyl-prolyl cis-trans isomerase FKBP18; chloroplastic 
AT1G20816,1065.592289,-0.125959568,0.143020392,-0.880710543,0.378474509,0.586720805,OEP21A,protein_coding,OEP21A;protein_coding;Outer envelope pore protein 21A; chloroplastic 
AT1G20823,3.811596333,-3.132656068,1.171012329,-2.67516916,0.007469155,0.036696069,ATL80,protein_coding,ATL80;protein_coding;RING-H2 finger protein ATL80 
AT1G20830,1.224633006,-0.012916227,1.916374352,-0.006739929,0.994622355,NA,MCD1,protein_coding,MCD1;protein_coding;Protein MULTIPLE CHLOROPLAST DIVISION SITE 1 
AT1G20840,89.57567212,0.204420959,0.220445529,0.927308258,0.353766508,0.561137286,MSSP1,protein_coding,MSSP1;protein_coding;TMT1 
AT1G20850,6674.447446,-2.651924506,0.442071818,-5.998854476,1.99E-09,8.70E-08,XCP2,protein_coding,XCP2;protein_coding;Cysteine protease XCP2 
AT1G20860,1639.855362,0.22690589,0.100724694,2.252733461,0.02427596,0.089214152,PHT1%3B8,protein_coding,PHT1;8;protein_coding;phosphate transporter 1;8 
AT1G20870,358.0296573,0.624487517,0.132297025,4.720344386,2.35E-06,4.45E-05,IDM3,protein_coding,IDM3;protein_coding;Increased DNA methylation 3 
AT1G20875,20.24297917,0.346370631,1.89553132,0.182730102,0.855009795,0.929597004,,protein_coding,protein_coding;unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). 
AT1G20880,11.83218331,-2.429457518,0.798556705,-3.042310589,0.002347695,0.014658941,,protein_coding,protein_coding;RNA-binding (RRM/RBD/RNP motifs) family protein 
AT1G20890,774.1384221,-0.17543217,0.086706424,-2.023289171,0.043043343,0.136548961,,protein_coding,protein_coding;At1g20890 
AT1G20900,232.0547416,0.449070673,0.218187615,2.058185905,0.039572291,0.128656135,AHL27,protein_coding,AHL27;protein_coding;AT-hook motif nuclear-localized protein 27 
AT1G20910,263.6670599,0.563980765,0.307611299,1.833420186,0.066740108,0.186286424,ARID6,protein_coding,ARID6;protein_coding;AT-rich interactive domain-containing protein 6 
AT1G20925,242.6849263,-0.19900556,0.127780406,-1.557402779,0.119374887,0.276564488,PILS1,protein_coding,PILS1;protein_coding;Protein PIN-LIKES 1 
AT1G20930,116.2889909,-0.487917413,0.196178392,-2.487110878,0.012878525,0.055186222,CDKB2-2,protein_coding,CDKB2-2;protein_coding;Cyclin-dependent kinase B2-2 
AT1G20970,403.8400534,-0.064715696,0.163966599,-0.394688283,0.693072951,0.8308919,,protein_coding,protein_coding;FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; vacuole; EXPRESSED IN: guard cell; cultured cell; BEST Arabidopsis thaliana protein match is: proton pump interactor 1 (TAIR:AT4G27500.1) /.../30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). 
AT1G20990,271.6249605,-0.021137098,0.136483889,-0.154868817,0.876924737,0.941935562,,protein_coding,protein_coding;Cysteine/Histidine-rich C1 domain family protein 
AT1G21000,2249.571948,-0.159252125,0.079882725,-1.993574025,0.046198626,0.143730149,,protein_coding,protein_coding;At1g21000/F9H16_1 
AT1G21010,91.14479062,-0.040544568,0.198650332,-0.204100179,0.838275214,0.920402995,,protein_coding,protein_coding;At1g21010 
AT1G21050,437.9579759,0.130839428,0.09370037,1.396359778,0.162606181,0.341270247,,protein_coding,protein_coding;Protein of unknown function; DUF617 
AT1G21060,28.39949534,4.799882408,0.64133285,7.484229769,7.20E-14,8.03E-12,,protein_coding,protein_coding;Protein of unknown function; DUF547 
AT1G21065,37.58503785,1.667032928,0.764665956,2.180079961,0.029251535,0.102987284,,protein_coding,protein_coding;Secondary thiamine-phosphate synthase enzyme 
AT1G21080,109.8387796,-0.192170135,0.223320086,-0.860514334,0.389505586,0.597089467,,protein_coding,protein_coding;DNAJ heat shock N-terminal domain-containing protein 
AT1G21100,63.06922813,-0.261253914,0.288283189,-0.906240545,0.364808547,0.57267718,IGMT1,protein_coding,IGMT1;protein_coding;Indole glucosinolate O-methyltransferase 1 
AT1G21110,2377.168835,0.076055351,0.079453641,0.957229271,0.338451546,0.546649856,IGMT3,protein_coding,IGMT3;protein_coding;Indole glucosinolate O-methyltransferase 3 
AT1G21120,53.54933655,0.046951235,0.289183594,0.162357879,0.871024039,0.938686245,,protein_coding,protein_coding;O-methyltransferase family protein 
AT1G21130,6.077442647,0.073881669,0.783522794,0.094294218,0.924875442,0.968685802,IGMT4,protein_coding,IGMT4;protein_coding;Indole glucosinolate O-methyltransferase 4 
AT1G21140,10395.02807,-0.09093379,0.094316515,-0.964134332,0.334978582,0.5428179,,protein_coding,protein_coding;Vacuolar iron transporter homolog 1 
AT1G21160,91.84237884,0.733436776,0.253926979,2.888376719,0.003872358,0.021889693,,protein_coding,protein_coding;Eukaryotic translation initiation factor 2 (eIF-2) family protein (Fragment) 
AT1G21190,805.3135708,0.043838251,0.081973961,0.534782632,0.592800174,0.763863846,LSM3A,protein_coding,LSM3A;protein_coding;Sm-like protein LSM3A 
AT1G21210,980.6732465,0.243263802,0.082361745,2.953601833,0.00314089,0.018497832,WAK4,protein_coding,WAK4;protein_coding;Wall-associated receptor kinase 4 
AT1G21240,44.39168587,-3.180872872,0.980499962,-3.2441336,0.001178085,0.008432747,WAK3,protein_coding,WAK3;protein_coding;Wall-associated receptor kinase 3 
AT1G21245,161.1548154,0.850481585,0.234985612,3.619292164,0.00029541,0.002689588,,protein_coding,protein_coding;F16F4.7 protein 
AT1G21250,1048.404257,0.398362872,0.082563173,4.824946238,1.40E-06,2.88E-05,WAK1,protein_coding,WAK1;protein_coding;Wall-associated receptor kinase 1 
AT1G21270,875.8424012,0.005057209,0.073176479,0.069109758,0.944902254,0.978469589,WAK2,protein_coding,WAK2;protein_coding;Wall-associated receptor kinase 2 
AT1G21280,346.3380512,0.109866635,0.111147758,0.988473692,0.322920713,0.530333873,,protein_coding,protein_coding;Copia-like polyprotein/retrotransposon 
AT1G21310,1003.763052,-0.052407457,0.056969758,-0.919917133,0.357616065,0.565143371,EXT3,protein_coding,EXT3;protein_coding;Extensin-3 
AT1G21313,191.3103866,0.162390116,0.125952959,1.289291785,0.197296666,0.387659918,,protein_coding,protein_coding;Transmembrane protein 
AT1G21320,8.467508297,-0.049094746,0.63846402,-0.076895086,0.938707007,0.975197627,NSRB,protein_coding,NSRB;protein_coding;Nuclear speckle RNA-binding protein B 
AT1G21326,2.690547986,-1.631088826,1.301675681,-1.253068525,0.21018077,0.404805427,,protein_coding,protein_coding;F16F4.1 protein 
AT1G21340,14.48535112,-0.363617134,0.825198569,-0.440641983,0.659472204,0.808076982,DOF1.2,protein_coding,DOF1.2;protein_coding;Dof zinc finger protein DOF1.2 
AT1G21370,531.4623038,0.196007745,0.270015154,0.725913869,0.467891574,0.666524789,,protein_coding,protein_coding;unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF218 (InterPro:IPR003848); Has 160 Blast hits to 160 proteins in 86 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 102; Plants - 44; Viruses - 0; Other Eukaryotes -  /.../urce: NCBI BLink). 
AT1G21390,157.6420573,-0.609363564,0.147970241,-4.118149441,3.82E-05,0.000490037,emb2170,protein_coding,emb2170;protein_coding;Emb2170 
AT1G21400,2898.779484,0.262782916,0.07002277,3.752820937,0.000174856,0.00174353,,protein_coding,protein_coding;Thiamin diphosphate-binding fold (THDP-binding) superfamily protein 
AT1G21420,108.7462028,-0.534785012,0.206873624,-2.585080691,0.009735621,0.044927563,,tRNA,tRNA;pre-tRNA 
AT1G21440,1313.788014,0.251787751,0.080158307,3.141131099,0.001682967,0.011238512,,protein_coding,protein_coding;At1g21440 
AT1G21450,478.0155596,-0.178341291,0.168185283,-1.06038583,0.288969106,0.493859505,SCL1,protein_coding,SCL1;protein_coding;Scarecrow-like protein 1 
AT1G21460,1893.329838,0.096898094,0.080346296,1.206005739,0.227815278,0.426555522,SWEET1,protein_coding,SWEET1;protein_coding;Bidirectional sugar transporter SWEET1 
AT1G21470,704.0471848,0.187045531,0.086846112,2.153758257,0.031259135,0.10804407,,protein_coding,protein_coding;BEST Arabidopsis thaliana protein match is: CLPC homologue 1 (TAIR:AT5G50920.1); Has 326 Blast hits to 324 proteins in 95 species: Archae - 0; Bacteria - 130; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 129 (source: NCBI BLink). 
AT1G21475,2.930359692,0.915920884,1.804782792,0.507496463,0.611806517,0.775705104,,protein_coding,protein_coding;Putative uncharacterized protein 
AT1G21500,878.0691604,0.194690542,0.063455272,3.068153941,0.002153856,0.01367006,,protein_coding,protein_coding;F24J8.11 protein 
AT1G21510,0.894160853,-0.623178711,1.624225171,-0.383677536,0.701217465,NA,,protein_coding,protein_coding;F24J8.12 protein 
AT1G21520,13.53568449,-2.113600365,0.669316965,-3.157846695,0.001589391,0.010749456,,protein_coding,protein_coding;Uncharacterized protein At1g21520/F24J8_4 
AT1G21528,960.1948618,-0.199148502,0.129166203,-1.541800388,0.123122108,0.282779599,,protein_coding,protein_coding;Putative uncharacterized protein 
AT1G21529,1197.764114,-0.092178653,0.066200304,-1.392420381,0.163795136,0.342722189,,ncRNA,ncRNA;
AT1G21540,1184.902688,-0.188229952,0.060589218,-3.106657561,0.001892154,0.012378471,AEE9,protein_coding,AEE9;protein_coding;Probable acyl-activating enzyme 9 
AT1G21550,535.4333723,-0.043277405,0.092535361,-0.467685044,0.640009838,0.795247334,CML44,protein_coding,CML44;protein_coding;Probable calcium-binding protein CML44 
AT1G21560,11.84714732,2.54497194,0.974311975,2.612070883,0.008999559,0.042421579,,protein_coding,protein_coding;F14J8.16 protein 
AT1G21580,625.442626,0.204009206,0.094896872,2.149799069,0.031571112,0.108699235,,protein_coding,protein_coding;Zinc finger C-x8-C-x5-C-x3-H type family protein 
AT1G21590,0.584312776,0.831576228,2.115010299,0.393178335,0.69418777,NA,,protein_coding,protein_coding;At1g21590/F24J8_9 
AT1G21600,1.374596991,0.915918293,2.29391492,0.399281719,0.689685636,NA,PTAC6,protein_coding,PTAC6;protein_coding;AT1G21600 protein 
AT1G21610,3731.196678,-0.150284574,0.057847017,-2.597965844,0.009377782,0.043707771,,protein_coding,protein_coding;Wound-responsive family protein 
AT1G21620,0.540176649,-2.442810129,2.769496516,-0.882041235,0.377754509,NA,APUM20,protein_coding,APUM20;protein_coding;pumilio 20 
AT1G21630,37182.72574,-0.382977284,0.109200141,-3.507113462,0.000452996,0.00383638,,protein_coding,protein_coding;Calcium-binding EF hand family protein 
AT1G21640,591.2655734,-0.037754782,0.102761435,-0.367402244,0.713318998,0.843420966,NADK2,protein_coding,NADK2;protein_coding;NAD kinase 2 
AT1G21650,1048.919758,-0.011405353,0.06870282,-0.166009974,0.868149101,0.936962989,SECA2,protein_coding,SECA2;protein_coding;Protein translocase subunit SecA 
AT1G21651,3131.916744,0.021584204,0.04168196,0.517830819,0.604576313,0.770853032,,protein_coding,protein_coding;Putative SecA-type chloroplast protein transport factor 
AT1G21660,47.06431167,-0.340198826,0.244679778,-1.390383909,0.16441233,0.343474396,,protein_coding,protein_coding;At1g21660 
AT1G21670,511.7352992,0.003351838,0.136892633,0.024485159,0.980465621,0.990958246,,protein_coding,protein_coding;DPP6 amino-terminal domain protein 
AT1G21680,7624.2717,0.033742225,0.063962466,0.527531644,0.597824448,0.767002443,,protein_coding,protein_coding;DPP6 N-terminal domain-like protein 
AT1G21690,203.7547135,-0.122320439,0.127368845,-0.960363892,0.336872104,0.545043351,EMB1968,protein_coding,EMB1968;protein_coding;ATPase family associated with various cellular activities (AAA) 
AT1G21695,843.0074766,0.164509793,0.068758955,2.392558083,0.01673138,0.067267965,,protein_coding,protein_coding;At1g21695 
AT1G21710,288.835902,0.755828777,0.327050096,2.311048937,0.020830152,0.079636046,OGG1,protein_coding,OGG1;protein_coding;OGG1 
AT1G21720,2823.464965,-0.124904625,0.144593221,-0.863834579,0.387678769,0.595645639,PBC1,protein_coding,PBC1;protein_coding;Proteasome subunit beta type 
AT1G21730,457.3017668,0.008627301,0.078387247,0.11006001,0.912361782,0.962670271,KIN7C,protein_coding,KIN7C;protein_coding;Kinesin-like protein KIN-7C; mitochondrial 
AT1G21738,2352.992,-0.664248947,0.131307141,-5.058742001,4.22E-07,1.02E-05,,protein_coding,protein_coding;unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). 
AT1G21770,760.39605,-1.020952857,0.199248441,-5.124019294,2.99E-07,7.56E-06,,protein_coding,protein_coding;Acyl-CoA N-acyltransferases (NAT) superfamily protein 
AT1G21780,59.94158658,-1.343651814,0.426683544,-3.149059371,0.001637969,0.01102023,,protein_coding,protein_coding;BTB/POZ domain-containing protein At1g21780 
AT1G21810,20.91096411,-1.255988798,0.584967397,-2.147109061,0.0317846,0.109220338,FPP2,protein_coding,FPP2;protein_coding;Filament-like plant protein 2 
AT1G21835,11642.17281,0.285114324,0.097723484,2.917562013,0.003527795,0.02033406,,protein_coding,protein_coding;Plant thionin family protein 
AT1G21850,2845.129582,-0.166040544,0.077232033,-2.149892169,0.031563745,0.108699235,sks8,protein_coding,sks8;protein_coding;Sks8 
AT1G21860,496.622037,-0.281633552,0.158620418,-1.77551891,0.075812246,0.203059406,sks7,protein_coding,sks7;protein_coding;SKU5 similar 7 
AT1G21864,1143.632766,-0.004419664,0.075845922,-0.058271615,0.953532277,0.982753214,,protein_coding,protein_coding;Plant thionin family protein 
AT1G21866,406.427677,0.035790279,0.096886958,0.369402447,0.711827774,0.842473164,,protein_coding,protein_coding;Plant thionin family protein 
AT1G21870,362.0498653,0.178303371,0.13850085,1.287381053,0.197961505,0.388484796,GONST5,protein_coding,GONST5;protein_coding;GDP-mannose transporter GONST5 
AT1G21880,321.7705576,-0.590090362,0.151800885,-3.887265612,0.00010138,0.001109629,LYM1,protein_coding,LYM1;protein_coding;LYP2 
AT1G21910,303.4744273,-0.038939685,0.119830293,-0.324956937,0.745213664,0.863384643,ERF012,protein_coding,ERF012;protein_coding;DREB26 
AT1G21920,794.4234062,0.104481606,0.088713171,1.177746275,0.238897773,0.439848528,,protein_coding,protein_coding;Histone H3 K4-specific methyltransferase SET7/9 family protein 
